DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
646,1,-3407.58,-3918.36,5192.8,0
647,1,-4316.23,2784.31,5136.36,0
648,1,610.56,-5885.67,5917.25,0
649,1,286.693,-2416.09,2433.04,4
650,1,777.71,3171.57,3265.53,2
651,1,-1927.88,1886.74,2697.5,3
652,1,634.34,1411.36,1547.36,5
653,1,2819.92,3676.54,4633.45,0
654,1,2940.75,-1593.33,3344.65,2
655,1,-1028.74,-4325.75,4446.39,1
656,1,1946.68,-2280.34,2998.25,3
657,1,1061.82,360.996,1121.51,5
658,1,-381.072,1695.65,1737.94,5
659,1,2001.78,-1825.16,2708.93,3
660,1,-2246.73,-4181.85,4747.17,0
661,1,4893.82,-1058.83,5007.06,0
662,1,3926.07,1045.89,4062.99,1
663,1,-1814.63,-5329.87,5630.31,0
664,1,278.639,-5085.19,5092.82,0
665,1,2215.24,2447.33,3301.02,2
666,1,-1352.69,-2582.12,2914.98,3
667,1,-4768.24,3326.91,5814.16,0
668,1,1371.15,5274.21,5449.53,0
669,1,2670.8,4542.89,5269.82,0
670,1,4434.76,2031.04,4877.73,0
671,1,-3123.3,-4263.08,5284.77,0
672,1,-2192.64,-3814.71,4399.96,1
673,1,-4056.43,52.1812,4056.76,1
674,1,-481.581,4187.95,4215.55,1
675,1,2254.58,-4679.16,5194,0
676,1,1608.93,831.327,1811.01,5
677,1,99.9804,1304.38,1308.21,5
678,1,1405.85,-4466.25,4682.28,0
679,1,-2942.46,2446.03,3826.38,1
680,1,399.289,-3823.07,3843.87,1
681,1,-476.403,-5796.82,5816.36,0
682,1,2540.63,5157.84,5749.62,0
683,1,-1011.53,4771.05,4877.1,0
684,1,-2404.94,2356.58,3367.08,2
685,1,1875.92,2999.64,3537.92,2
686,1,5478.2,2531.36,6034.77,0
687,1,4748.25,182.566,4751.76,0
688,1,-4344.7,3756.46,5743.46,0
689,1,-1394.58,-2148.81,2561.69,3
690,1,-5201.24,-2052.77,5591.67,0
691,1,-1179.39,1199.65,1682.3,5
692,1,-43.137,-5446.8,5446.97,0
693,1,2270.07,-5625.75,6066.48,0
694,1,1602.7,-1856.5,2452.6,3
695,1,-2302.73,-1570.76,2787.44,3
696,1,-1910.08,-2815.42,3402.2,2
697,1,944.716,2729.71,2888.56,3
698,1,2086.71,2074.34,2942.32,3
699,1,-2166.2,-959.578,2369.22,4
700,1,-1362.99,1278.27,1868.62,5
701,1,4757.68,-3058.63,5656.03,0
702,1,-3029.94,3344.25,4512.71,1
703,1,-3283.9,-1142.3,3476.9,2
704,1,-2340.12,2830.58,3672.65,2
705,1,-2324.31,2904.12,3719.72,2
706,1,5621.59,-2367.1,6099.63,0
707,1,-5887.2,-399.213,5900.72,0
708,1,626.297,-2502.86,2580.03,3
709,1,183.435,-4730.29,4733.85,0
710,1,-2919.1,1858.16,3460.33,2
711,1,4961.29,-1189.09,5101.8,0
712,1,-796.267,5729.23,5784.29,0
713,1,5682.39,1449.11,5864.25,0
714,1,-6014.77,511.907,6036.51,0
715,1,-1444.84,5796.11,5973.48,0
716,1,-4010.75,1338.47,4228.2,1
717,1,-1774.66,-4395.54,4740.27,0
718,1,-3671.53,2759.98,4593.21,1
719,1,2887.85,-220.049,2896.22,3
720,1,-4700.5,-747.397,4759.55,0
721,1,-3038.32,2807.41,4136.77,1
722,1,-4483.47,4038.94,6034.44,0
723,1,2528.15,2267.97,3396.36,2
724,1,2079.89,-580.016,2159.25,4
725,1,2215.96,5658.52,6076.95,0
726,1,573.224,-377.413,686.313,5
727,1,-3124.53,-463.042,3158.65,2
728,1,-1024.35,2384.76,2595.45,3
729,1,4434.07,-3288.88,5520.66,0
730,1,-501.953,-4388.34,4416.95,1
731,1,-1755.5,4166.26,4521.01,1
732,1,1998.13,-2918.06,3536.6,2
733,1,-2357.83,-4795.78,5344.05,0
734,1,973.699,-734.362,1219.58,5
735,1,2151.11,4586.03,5065.47,0
736,1,-1740.42,5039.98,5332.02,0
737,1,-3955.36,2995.02,4961.36,0
738,1,-1229.21,-1103.85,1652.1,5
739,1,1975.67,-4955.75,5335.05,0
740,1,2950.12,3609.91,4662.05,0
741,1,863.894,4453.43,4536.45,1
742,1,4227.76,-485.492,4255.54,1
743,1,758.127,3377.78,3461.81,2
744,1,1479.15,1763.61,2301.79,4
745,1,-5773.66,1195.45,5896.13,0
746,1,-987.417,3776.18,3903.14,1
747,1,1099.77,-3545.44,3712.09,2
748,1,5478.12,1836.72,5777.83,0
749,1,2383.91,620.61,2463.37,3
750,1,2255.51,2727.03,3538.93,2
751,1,1263.53,1540.99,1992.78,4
752,1,-585.84,4086.83,4128.61,1
753,1,5337.05,-1049.66,5439.29,0
754,1,-4791.7,1870.48,5143.83,0
755,1,5683.95,-1994.49,6023.72,0
756,1,-1882.99,1836.89,2630.55,3
757,1,-3667.31,2932.72,4695.74,0
758,1,-4766.25,-858.731,4842.99,0
759,1,809.021,-3936.7,4018.97,1
760,1,5272.87,2892.16,6013.96,0
761,1,3015.71,-4956.22,5801.6,0
762,1,-3546.25,-43.1159,3546.51,2
763,1,1652.12,-1019.07,1941.13,5
764,1,3697.27,2104,4254.01,1
765,1,-135.186,-2125.04,2129.33,4
766,1,3724.86,-368.5,3743.04,1
767,1,3360.67,4998.66,6023.35,0
768,1,2892.05,-4915.38,5703.06,0
769,1,1655.27,1322.15,2118.48,4
770,1,-1724.88,2563.64,3089.9,2
771,1,465.827,-4701.66,4724.68,0
772,1,-785.957,948.306,1231.67,5
773,1,-4539.91,397.353,4557.27,1
774,1,-2560.39,2651.87,3686.19,2
775,1,-1123.09,-2644.97,2873.54,3
776,1,2025.03,2832.55,3481.96,2
777,1,2523.11,-2197.73,3346.05,2
778,1,-2227.41,560.419,2296.83,4
779,1,-952.82,-4361.11,4463.98,1
780,1,183.415,-4781.82,4785.34,0
781,1,1511.19,2876.24,3249.07,2
782,1,2951.82,-3115.89,4292.09,1
783,1,-3709.91,3499.16,5099.76,0
784,1,619.861,-1610.23,1725.42,5
785,1,-981.252,4766.59,4866.54,0
786,1,-1356.1,-4963.19,5145.12,0
787,1,-889.313,-151.799,902.175,5
788,1,1857.32,-3746.91,4181.98,1
789,1,3243.11,-2239.5,3941.2,1
790,1,2172.72,-1532.05,2658.55,3
791,1,2409.84,-3234.86,4033.81,1
792,1,1027.74,-1254.01,1621.36,5
793,1,-214.908,2023.25,2034.63,4
794,1,2866.2,5165.84,5907.71,0
795,1,1593.57,5639.77,5860.59,0
796,1,-2580.18,-13.7501,2580.21,3
797,1,-5451.93,468.118,5471.99,0
798,1,-2197.49,-862.918,2360.84,4
799,1,-1815.63,-451.203,1870.86,5
800,1,3696.57,3905.87,5377.78,0
801,1,-5079.18,2889.82,5843.73,0
802,1,-1968.08,-3134.73,3701.34,2
803,1,-2494.49,4003.64,4717.16,0
804,1,-1808.51,969.202,2051.85,4
805,1,2724.8,1867.71,3303.46,2
806,1,2910.88,-1075.11,3103.07,2
807,1,2507.69,-4514.93,5164.6,0
808,1,4896.33,-1652.84,5167.78,0
809,1,59.447,4282.79,4283.2,1
810,1,-565.316,3200.55,3250.09,2
811,1,-2652.06,4233.36,4995.48,0
812,1,-5393.72,-1708.95,5657.98,0
813,1,-3639.61,1061.17,3791.15,1
814,1,-1243.31,-3508.25,3722.04,2
815,1,450.463,3982.41,4007.81,1
816,1,2900.76,5174.97,5932.52,0
817,1,2520.12,4735.94,5364.72,0
818,1,-1698.54,1020.46,1981.5,5
819,1,5520.2,-1550.14,5733.72,0
820,1,-4152.38,-250.548,4159.93,1
821,1,-1859.34,3229.1,3726.16,2
822,1,4633.69,-1301.3,4812.95,0
823,1,-3424.14,-3636.06,4994.56,0
824,1,-5931.83,131.07,5933.28,0
825,1,1717.75,3469.23,3871.21,1
826,1,1269.97,-1591.55,2036.14,4
827,1,4511.9,-1938.46,4910.69,0
828,1,-2363.68,-440.83,2404.44,4
829,1,1719.51,-5434.48,5700.03,0
830,1,-842.624,-1319.05,1565.22,5
831,1,2311.41,100.537,2313.6,4
832,1,696.119,450.457,829.152,5
833,1,3438.58,-387.67,3460.36,2
834,1,402.111,859.751,949.139,5
835,1,-2918.32,-3944.94,4907.05,0
836,1,947.147,1064.69,1425.01,5
837,1,1057.03,-1336.8,1704.21,5
838,1,-627.439,-4624.55,4666.92,0
839,1,14.0292,5979.82,5979.84,0
840,1,-2183.32,-1799.84,2829.55,3
841,1,1546.2,-4981.63,5216.07,0
842,1,-1046.05,-2719.02,2913.29,3
843,1,-711.546,475.394,855.744,5
844,1,1995.2,-1088.07,2272.6,4
845,1,-2715.55,4775.95,5493.99,0
846,1,1371.67,-3383.51,3650.97,2
847,1,4787.19,1399.81,4987.65,0
848,1,5849.13,-1384.24,6010.7,0
849,1,696.492,-527.806,873.887,5
850,1,-520.319,2464.64,2518.97,3
851,1,3073.74,1135.51,3276.78,2
852,1,-1797.76,2082.29,2750.98,3
853,1,5035.8,2991.45,5857.31,0
854,1,3663.1,2268.07,4308.42,1
855,1,5376.77,-1580.96,5604.38,0
856,1,-2834.77,34.1388,2834.97,3
857,1,-2739.6,843.55,2866.53,3
858,1,-6009.48,-900.233,6076.54,0
859,1,204.689,-3036.21,3043.1,2
860,1,-2828.76,-2099.83,3522.95,2
861,1,2427.47,-3431.02,4202.92,1
862,1,-532.885,1789.14,1866.81,5
863,1,2606.53,924.62,2765.67,3
864,1,93.6024,-4268.88,4269.91,1
865,1,-311.82,3908.66,3921.08,1
866,1,4224.9,-2523.7,4921.27,0
867,1,-2892.78,1967.44,3498.43,2
868,1,-978.308,2681.94,2854.8,3
869,1,2283.64,3678.26,4329.5,1
870,1,-4286.42,-3987.62,5854.45,0
871,1,1120.91,-2705.26,2928.28,3
872,1,-5693.21,-1286.59,5836.77,0
873,1,-4134.85,-3780.91,5602.88,0
874,1,4012.72,3001.92,5011.33,0
875,1,-2569.57,3138.8,4056.45,1
876,1,92.7806,964.62,969.071,5
877,1,-3843.66,2903.4,4817,0
878,1,-2029.78,4714.05,5132.48,0
879,1,5682.86,-154.283,5684.95,0
880,1,5988.99,949.172,6063.74,0
881,1,778.339,5777.01,5829.21,0
882,1,3677.88,-809.88,3766,1
883,1,-4096.74,-2469.04,4783.25,0
884,1,-3274.53,-623.87,3333.43,2
885,1,1686.61,-3123.34,3549.64,2
886,1,2168.29,-4711.96,5186.91,0
887,1,3510.63,-1591.53,3854.54,1
888,1,-4671.44,3829.18,6040.28,0
889,1,1218.14,-5505.63,5638.78,0
890,1,-13.0421,-5687.31,5687.32,0
891,1,-4945.69,-234.882,4951.26,0
892,1,2388.79,4784.93,5348.07,0
893,1,2072.65,-2906.53,3569.85,2
894,1,-2382.17,-3060.19,3878.08,1
895,1,3332.31,2988.72,4476.24,1
896,1,1990.89,2460.82,3165.32,2
897,1,732.795,-1010.68,1248.38,5
898,1,-1579.56,-3703.49,4026.27,1
899,1,5474.31,-1969.07,5817.67,0
900,1,-5317.9,420.029,5334.46,0
901,1,1318.03,-1802.48,2232.97,4
902,1,2394.99,724.586,2502.2,3
903,1,4429.22,3301.74,5524.44,0
904,1,-2617.89,-3811.17,4623.67,1
905,1,-5125.17,3302.37,6096.97,0
906,1,-5498.47,-2555.31,6063.23,0
907,1,1159.6,-1399.25,1817.3,5
908,1,4623.24,-1355.72,4817.92,0
909,1,-4491.02,-1996.39,4914.76,0
910,1,1569.21,573.606,1670.76,5
911,1,-389.799,-2109.59,2145.3,4
912,1,2978.08,2023.42,3600.44,2
913,1,3018.16,-1931.27,3583.16,2
914,1,-1036.62,-4157.25,4284.54,1
915,1,-3971.68,3410.84,5235.27,0
916,1,-781.461,-5754.47,5807.29,0
917,1,4121.81,2654.09,4902.4,0
918,1,-177.901,-4846.69,4849.96,0
919,1,-5085.33,3298.48,6061.4,0
920,1,-1336.4,-2719.42,3030.05,2
921,1,-1719.41,3049.66,3500.96,2
922,1,3726.93,-88.6236,3727.98,2
923,1,-4168.79,484.79,4196.88,1
924,1,401.147,-714.003,818.974,5
925,1,-5780.46,-1864.57,6073.74,0
926,1,1934.98,688.694,2053.89,4
927,1,2856.11,2014.29,3494.96,2
928,1,-1796.86,-1653.13,2441.63,3
929,1,1818.86,-3854.06,4261.69,1
930,1,4101.69,-2866.64,5004.15,0
931,1,3892.98,-3363.58,5144.81,0
932,1,-1243.7,-3817.06,4014.56,1
933,1,-2643.47,2218.72,3451.19,2
934,1,-1707.96,2895.89,3362.04,2
935,1,-661.658,1400.79,1549.19,5
936,1,-1564.39,-1697.09,2308.12,4
937,1,-1433.81,-2647.66,3010.96,3
938,1,2031.51,-1067.49,2294.9,4
939,1,-1611.04,767.652,1784.58,5
940,1,1102.1,2580.47,2805.97,3
941,1,1354.18,239.472,1375.19,5
942,1,-2738.83,-2080.13,3439.21,2
943,1,1199.96,1166.46,1673.48,5
944,1,-1013.61,-2506.95,2704.11,3
945,1,-1108.61,5843.43,5947.67,0
946,1,-223.384,-2292.68,2303.54,4
947,1,-688.526,-4593.71,4645.02,0
948,1,-263.33,-5075.74,5082.57,0
949,1,-3604.09,4767.88,5976.8,0
950,1,-1991.8,-2698.94,3354.33,2
951,1,-3168.05,395.847,3192.69,2
952,1,-656.22,2791.99,2868.07,3
953,1,-1499.97,5596.32,5793.85,0
954,1,2822.37,-2925.52,4065.03,1
955,1,-4002.51,-343.053,4017.19,1
956,1,557.615,-5472.32,5500.65,0
957,1,132.729,-1393.31,1399.62,5
958,1,2073.83,-2342.88,3128.87,2
959,1,-2006.03,1130.67,2302.73,4
960,1,1132.01,5993.61,6099.58,0
961,1,4367.03,-1994.86,4801.08,0
962,1,37.3636,5899.36,5899.48,0
963,1,3868.97,2224.79,4463.02,1
964,1,4494.14,-1490.2,4734.77,0
965,1,-1481.19,-2715.25,3092.98,2
966,1,4055.95,-2941.7,5010.42,0
967,1,1177.85,-2379.42,2654.98,3
968,1,2135.64,4918.38,5362.03,0
969,1,4641.46,-1492.04,4875.38,0
970,1,3997.14,687.063,4055.76,1
971,1,-4430.4,264.731,4438.3,1
972,1,3632.74,-3184.41,4830.87,0
973,1,467.063,5914,5932.41,0
974,1,-151.771,4338.01,4340.66,1
975,1,3210.18,-651.216,3275.56,2
976,1,4478.25,2991.04,5385.26,0
977,1,-1612.55,-1827.42,2437.17,3
978,1,-3156.51,-1071.47,3333.4,2
979,1,-1655.21,708.948,1800.65,5
980,1,2239.49,2937.51,3693.82,2
981,1,-1211.48,-1166.9,1682.06,5
982,1,-5309.81,-2519.27,5877.14,0
983,1,-5759.17,1187.16,5880.25,0
984,1,2014.59,-3472.62,4014.68,1
985,1,936.155,3219.66,3353,2
986,1,5870.57,1373.89,6029.2,0
987,1,3423.91,-2026.08,3978.46,1
988,1,33.4091,760.03,760.764,5
989,1,2551.53,-2362.28,3477.17,2
990,1,2169.03,-1321.71,2540,3
991,1,5737.14,-534.913,5762.02,0
992,1,-3619.67,1891.97,4084.31,1
993,1,-866.596,2102.2,2273.81,4
994,1,-1200.26,1605.17,2004.3,4
995,1,2235.04,-2752.77,3545.86,2
996,1,4009.71,1906.38,4439.83,1
997,1,-1751.11,5537.16,5807.45,0
998,1,3812.18,-242.807,3819.91,1
999,1,4783.61,-3687.96,6040.19,0
1000,1,4546.7,2041.29,4983.91,0
1001,1,-2593.57,779.166,2708.08,3
1002,1,-587.527,-1726.14,1823.39,5
1003,1,-5068.85,745.657,5123.4,0
1004,1,-1999.13,3600.37,4118.16,1
1005,1,-103.276,6076.25,6077.13,0
1006,1,-1546.04,376.55,1591.24,5
1007,1,-2594.85,-3568.36,4412.08,1
1008,1,1808.5,-2493.19,3080.04,2
1009,1,-3598.19,-2159.85,4196.66,1
1010,1,3408.72,-1441.52,3700.99,2
1011,1,5305.58,1421.29,5492.65,0
1012,1,-1418.12,-5500.59,5680.45,0
1013,1,-58.9599,4506.26,4506.65,1
1014,1,202.525,4701.27,4705.63,0
1015,1,3467.73,-1333.79,3715.4,2
1016,1,1598.7,1177.47,1985.51,4
1017,1,-3898.11,163.291,3901.53,1
1018,1,2435.1,240.498,2446.95,3
1019,1,-4906.91,-2337.7,5435.31,0
1020,1,3015.01,2943.3,4213.47,1
1021,1,954.47,-4605.74,4703.6,0
1022,1,-1360.19,-3343.48,3609.57,2
1023,1,-1861.36,-4987.64,5323.64,0
1024,1,3179.03,2520.41,4056.94,1
1025,1,1751.16,5214.29,5500.48,0
1026,1,-4348.93,192.767,4353.2,1
1027,1,169.425,570.341,594.974,5
1028,1,1837.48,437.447,1888.83,5
1029,1,2324.87,3093.73,3869.9,1
1030,1,-4881.81,-1457.33,5094.69,0
1031,1,3743.4,4075.1,5533.49,0
1032,1,-1954.56,133.216,1959.1,5
1033,1,1067.81,-5046.02,5157.76,0
1034,1,-529.359,-4931.67,4960,0
1035,1,5243.62,1351.85,5415.08,0
1036,1,2193.01,5558.74,5975.69,0
1037,1,-2850.75,-1382.24,3168.18,2
1038,1,2625.16,884.65,2770.22,3
1039,1,-1575.92,5407.58,5632.54,0
1040,1,-4511.99,274.012,4520.3,1
1041,1,858.871,-1005.92,1322.7,5
1042,1,-327.408,3289.16,3305.42,2
1043,1,-2060.92,-5525.23,5897.08,0
1044,1,-2967.84,-4603.34,5477.11,0
1045,1,-4388.38,-2417.74,5010.33,0
1046,1,-168.536,2507.62,2513.27,3
1047,1,-2931.64,2179.63,3653.13,2
1048,1,-4945.59,2031.83,5346.7,0
1049,1,2651.33,-4185.01,4954.17,0
1050,1,-3707.31,2105.79,4263.63,1
1051,1,-5147.79,738.299,5200.46,0
1052,1,-2122.83,4491.46,4967.86,0
1053,1,3543.07,409.277,3566.63,2
1054,1,822.371,5712.05,5770.94,0
1055,1,552.352,-6029.11,6054.36,0
1056,1,1765.25,-5461.36,5739.56,0
1057,1,774.309,-3813.71,3891.52,1
1058,1,-2963.76,-4962.12,5779.83,0
1059,1,-859.894,-2333.75,2487.13,3
1060,1,1481.71,1063.78,1824.04,5
1061,1,-4578.31,3903,6016.18,0
1062,1,1554.16,2275.72,2755.78,3
1063,1,-3273.08,2182.39,3933.94,1
1064,1,48.045,-5183.18,5183.41,0
1065,1,-1769.8,5216.43,5508.48,0
1066,1,-815.976,-5409.59,5470.79,0
1067,1,3083.5,1398.94,3386,2
1068,1,4268.09,2603.95,4999.72,0
1069,1,-735.701,-2604.7,2706.61,3
1070,1,-2044.92,5010.62,5411.84,0
1071,1,-2715.81,-647.712,2791.98,3
1072,1,-2220.54,1356.33,2602,3
1073,1,4429.24,967.856,4533.76,1
1074,1,1630.27,2058.2,2625.64,3
1075,1,1979.25,-5061.9,5435.09,0
1076,1,5566.09,2095.6,5947.51,0
1077,1,-1487.26,4161.13,4418.93,1
1078,1,-426.223,-2321.28,2360.09,4
1079,1,-3255.53,-1279.05,3497.77,2
1080,1,-2457.57,-3697.39,4439.64,1
1081,1,-2843.15,-3723.9,4685.18,0
1082,1,-1642.94,-2959.3,3384.78,2
1083,1,2891.71,3613.95,4628.46,0
1084,1,2489.34,233.046,2500.23,3
1085,1,-2192.61,1174.26,2487.25,3
1086,1,-2079.63,-569.81,2156.28,4
1087,1,4401.03,2300.38,4965.97,0
1088,1,-2504.68,2238.07,3358.93,2
1089,1,479.104,700.521,848.687,5
1090,1,4501.81,-1156.68,4648.03,0
1091,1,-5038.67,-1861.01,5371.36,0
1092,1,1666.2,3409.82,3795.14,1
1093,1,-5625.84,-138.511,5627.55,0
1094,1,5217.86,44.1251,5218.05,0
1095,1,-1483.93,-71.9729,1485.67,5
1096,1,-2013.85,-638.087,2112.52,4
1097,1,-4966.21,-3327.21,5977.75,0
1098,1,-2183.83,3300.59,3957.65,1
1099,1,-2258.31,1152.88,2535.56,3
1100,1,-1832.22,4766.14,5106.19,0
1101,1,2015.09,-5142.44,5523.16,0
1102,1,-2027.96,1117.91,2315.67,4
1103,1,3734.15,1853.54,4168.88,1
1104,1,5591.53,-1521.51,5794.84,0
1105,1,4834.55,-2257.45,5335.63,0
1106,1,-2103.9,-4873.73,5308.45,0
1107,1,380.142,3038.01,3061.7,2
1108,1,3834.03,4246.52,5721.25,0
1109,1,1150.47,3504.81,3688.81,2
1110,1,-6040.64,-802.797,6093.75,0
1111,1,-4297.87,-513.594,4328.45,1
1112,1,4829.69,1044.62,4941.37,0
1113,1,5735.17,1185.89,5856.49,0
1114,1,894.809,399.189,979.813,5
1115,1,-3418.26,3508.34,4898.26,0
1116,1,1472.83,-4283.91,4530.03,1
1117,1,810.957,-2585.07,2709.29,3
1118,1,-2079.75,3699.31,4243.85,1
1119,1,-3.22759,2123.46,2123.46,4
1120,1,-3567.74,2003.83,4091.96,1
1121,1,342.768,-2189.2,2215.87,4
1122,1,-1832.27,-3052.35,3560.06,2
1123,1,-581.363,1932.18,2017.74,4
1124,1,5362.11,1831.27,5666.2,0
1125,1,-2434.38,2381.69,3405.68,2
1126,1,-3905.26,-389.411,3924.62,1
1127,1,631.467,2911.78,2979.46,3
1128,1,-419.791,2993.49,3022.78,2
1129,1,2278.24,394.468,2312.14,4
1130,1,5226.12,-1384.5,5406.4,0
1131,1,3664.6,4726.34,5980.6,0
1132,1,-2685.98,3249.32,4215.75,1
1133,1,-321.376,-3054.06,3070.92,2
1134,1,1375.63,1726.3,2207.37,4
1135,1,-811.095,-5113.39,5177.32,0
1136,1,-4881.31,-2047.28,5293.25,0
1137,1,3330.05,2638.38,4248.56,1
1138,1,-2323.14,3310.45,4044.26,1
1139,1,166.164,3278.49,3282.7,2
1140,1,1747.74,-1661.41,2411.41,4
1141,1,4881.85,1630.5,5146.94,0
1142,1,1516.43,-4898.15,5127.52,0
1143,1,2046.46,4040.22,4528.95,1
1144,1,3748.05,-2979.6,4788.1,0
1145,1,-3366.69,-3909.2,5159.11,0
1146,1,5178.04,513.6,5203.45,0
1147,1,4.34295,3335.55,3335.55,2
1148,1,2212.17,4101.66,4660.19,0
1149,1,3084.09,-3897.71,4970.29,0
1150,1,-543.558,-2143.05,2210.91,4
1151,1,-2818.9,3765.53,4703.77,0
1152,1,2999.65,-107.872,3001.59,3
1153,1,1395.47,4342.78,4561.48,1
1154,1,-585.31,6054.78,6083,0
1155,1,-4699.95,-277.414,4708.13,0
1156,1,1688.74,4657.02,4953.75,0
1157,1,5129.73,-1004.28,5227.11,0
1158,1,5069.81,-1209.99,5212.2,0
1159,1,-1797.48,-1047.02,2080.19,4
1160,1,621.843,-385.994,731.901,5
1161,1,788.199,4179.67,4253.34,1
1162,1,-2343.11,791.936,2473.32,3
1163,1,-2983.25,-1917.86,3546.54,2
1164,1,-1071.66,1677.38,1990.49,4
1165,1,-4526.57,922.265,4619.57,1
1166,1,1184.24,-4724.04,4870.22,0
1167,1,399.458,-2358.29,2391.88,4
1168,1,3491.22,4766.57,5908.37,0
1169,1,-3266.17,-688.458,3337.94,2
1170,1,2694.93,-17.9499,2694.99,3
1171,1,-1096.63,1902.19,2195.66,4
1172,1,-691.253,-5444.39,5488.1,0
1173,1,-4091.36,637.603,4140.75,1
1174,1,2331.56,2449.57,3381.8,2
1175,1,1636.02,-3974.01,4297.6,1
1176,1,2919.49,3993.07,4946.52,0
1177,1,-2314.13,-3306.46,4035.82,1
1178,1,-2613.64,-5294.81,5904.75,0
1179,1,4054.1,-1697.9,4395.29,1
1180,1,-2555.82,3474.36,4313.16,1
1181,1,-3874.36,-827.152,3961.67,1
1182,1,-2594.05,3002.54,3967.91,1
1183,1,1775.15,4083.33,4452.49,1
1184,1,-2163.48,-2145.14,3046.68,2
1185,1,5010.46,-2489.98,5595.06,0
1186,1,-3633.13,45.5153,3633.41,2
1187,1,-1358.18,5640.32,5801.54,0
1188,1,3019.04,-4008.72,5018.41,0
1189,1,-2071.53,-1103.16,2346.95,4
1190,1,5735.46,-1413.63,5907.1,0
1191,1,3344.27,-707.831,3418.36,2
1192,1,4062.43,-2083.96,4565.76,1
1193,1,4351.94,-736.357,4413.8,1
1194,1,-2212.02,2844.71,3603.53,2
1195,1,5246.69,2629.71,5868.83,0
1196,1,4949.22,-3392.18,6000.14,0
1197,1,1184.06,-4174.7,4339.37,1
1198,1,-3644.59,-470.733,3674.86,2
1199,1,2533.58,2372.73,3471.15,2
1200,1,-1313.92,-1163.14,1754.79,5
1201,1,326.216,524.332,617.528,5
1202,1,-175.483,-6080.45,6082.99,0
1203,1,2354.16,2535.31,3459.75,2
1204,1,3454.27,-573.178,3501.5,2
1205,1,5020.34,-2844.72,5770.29,0
1206,1,1336.87,-4590.79,4781.49,0
1207,1,-1707.24,-2914.26,3377.51,2
1208,1,449.132,-971.04,1069.88,5
1209,1,242.214,-5291.32,5296.86,0
1210,1,2370.45,-55.4313,2371.1,4
1211,1,2186.47,4357.32,4875.13,0
1212,1,-5016.05,-1547.05,5249.2,0
1213,1,-658.098,2709.02,2787.81,3
1214,1,-1146.74,-2496.33,2747.12,3
1215,1,1462.01,4283.2,4525.85,1
1216,1,2052.55,-1097.09,2327.35,4
1217,1,-2299.47,-1839.62,2944.78,3
1218,1,-3169.5,3445.15,4681.32,0
1219,1,-4853.79,1127.06,4982.92,0
1220,1,1808.35,-2564.96,3138.34,2
1221,1,-1939.13,3104.59,3660.43,2
1222,1,-4936.41,2850.19,5700.15,0
1223,1,-587.323,1891.96,1981.03,5
1224,1,-5902.72,1003.65,5987.44,0
1225,1,2150.79,341.843,2177.79,4
1226,1,-1446.22,-54.0907,1447.23,5
1227,1,-1599.96,1215.94,2009.57,4
1228,1,-3893.76,-4557.42,5994.29,0
1229,1,-3372.79,-2208.84,4031.71,1
1230,1,2698.84,4193.48,4986.88,0
1231,1,-3880.66,3346.56,5124.35,0
1232,1,4207.96,-4011.18,5813.47,0
1233,1,3558.99,3000.56,4655.09,0
1234,1,-4713.63,-558.695,4746.62,0
1235,1,2037.38,-5122.04,5512.37,0
1236,1,5072.02,-34.358,5072.14,0
1237,1,1699.1,-4900.04,5186.26,0
1238,1,-2044.39,-3114.12,3725.22,2
1239,1,-2831.89,-2220.94,3598.91,2
1240,1,4619.46,-598.037,4658.01,0
1241,1,875.642,5023.43,5099.18,0
1242,1,618.605,-1109.37,1270.18,5
1243,1,950.782,634.777,1143.21,5
1244,1,431.42,334.188,545.716,5
1245,1,-4829.76,-2015.52,5233.44,0
1246,1,823.159,-741.606,1107.96,5
1247,1,3935.68,993.642,4059.18,1
1248,1,-2984.24,-2569.39,3937.95,1
1249,1,4685.37,-2470.69,5296.89,0
1250,1,-9.31328,-2309.28,2309.29,4
1251,1,-2310.22,3835.97,4477.92,1
1252,1,-4035.83,4511.44,6053.18,0
1253,1,595.039,-1886.28,1977.91,5
1254,1,-4075.39,2258.23,4659.23,0
1255,1,-2299.24,3908.24,4534.41,1
1256,1,4066.2,-3105.88,5116.69,0
1257,1,-93.5037,4169.58,4170.63,1
1258,1,856.702,-1846.02,2035.12,4
1259,1,5270.78,-603.62,5305.23,0
1260,1,-1218.7,1068.46,1620.75,5
1261,1,-926.836,-932.541,1314.78,5
1262,1,-4203.41,-2491.64,4886.4,0
1263,1,-1538.44,-4402.97,4664,0
1264,1,-4100.87,3953.41,5696.2,0
1265,1,1213.3,-1814.37,2182.66,4
1266,1,785.382,-3401.6,3491.09,2
1267,1,3117.63,-3718.58,4852.57,0
1268,1,3822.57,-2039.63,4332.68,1
1269,1,-4135.88,440.058,4159.22,1
1270,1,-3400.42,4388.86,5552.02,0
1271,1,-4751.68,1522.38,4989.6,0
1272,1,-4294.31,1135.16,4441.81,1
1273,1,-1752.08,5323.19,5604.12,0
1274,1,1615.02,5222.47,5466.49,0
1275,1,-620.113,4500.44,4542.96,1
1276,1,5077.77,-1737.6,5366.84,0
1277,1,2998.62,2694.62,4031.46,1
1278,1,-2356.84,-4020.29,4660.19,0
1279,1,1176.92,-1820.14,2167.5,4
