Time,TraceSource,NodeId,MsgType,PacketHex,PacketLength
501.844238042,USMsgTx,3225,2,990c00000001000085fbffffffffffff,16
502.081822261,USMsgTx,3060,2,f40b00000001000084fbffffffffffff,16
502.438621875,USMsgTx,1947,2,9b0700000001000083fbffffffffffff,16
502.559552208,USMsgTx,4301,2,cd1000000001000082fbffffffffffff,16
502.672195074,USMsgTx,3647,2,3f0e00000001000081fbffffffffffff,16
502.737315899,USMsgTx,3336,2,080d00000001000080fbffffffffffff,16
502.778831258,USMsgTx,3632,2,300e0000000100007ffbffffffffffff,16
503.229348028,USMsgTx,3334,2,060d0000000100007efbffffffffffff,16
503.264528065,USMsgTx,2398,2,5e090000000100007dfbffffffffffff,16
503.528108757,USMsgTx,4468,2,74110000000100007cfbffffffffffff,16
503.628843732,USMsgTx,4061,2,dd0f0000000100007bfbffffffffffff,16
504.290594042,USMsgTx,4364,2,0c110000000100007afbffffffffffff,16
504.656030438,USMsgTx,3860,2,140f00000001000079fbffffffffffff,16
504.831634532,USMsgTx,3862,2,160f00000001000078fbffffffffffff,16
504.836088745,USMsgTx,4578,2,e21100000001000077fbffffffffffff,16
505.364663878,USMsgTx,2694,2,860a00000001000076fbffffffffffff,16
505.404777225,USMsgTx,3292,2,dc0c00000001000075fbffffffffffff,16
505.449226738,USMsgTx,1767,2,e70600000001000074fbffffffffffff,16
505.907950510,USMsgTx,763,2,fb0200000001000073fbffffffffffff,16
506.595847608,USMsgTx,2109,2,3d0800000001000072fbffffffffffff,16
506.672900073,USMsgTx,2403,2,630900000001000071fbffffffffffff,16
506.747264322,USMsgTx,2295,2,f70800000001000070fbffffffffffff,16
507.173781326,USMsgTx,3873,2,210f0000000100006ffbffffffffffff,16
507.228734624,USMsgTx,3535,2,cf0d0000000100006efbffffffffffff,16
507.319563934,USMsgTx,4885,2,15130000000100006dfbffffffffffff,16
508.193621854,USMsgTx,4161,2,41100000000100006cfbffffffffffff,16
508.285553036,USMsgTx,1644,2,6c060000000100006bfbffffffffffff,16
508.810616082,USMsgTx,368,2,70010000000100006afbffffffffffff,16
508.922859829,USMsgTx,3269,2,c50c00000001000069fbffffffffffff,16
509.009169547,USMsgTx,2594,2,220a00000001000068fbffffffffffff,16
509.069957208,USMsgTx,292,2,240100000001000067fbffffffffffff,16
509.116637565,USMsgTx,945,2,b10300000001000066fbffffffffffff,16
509.299802763,USMsgTx,3950,2,6e0f00000001000065fbffffffffffff,16
509.699014531,USMsgTx,2276,2,e40800000001000064fbffffffffffff,16
509.803393817,USMsgTx,2304,2,000900000001000063fbffffffffffff,16
509.824835495,USMsgTx,1562,2,1a0600000001000062fbffffffffffff,16
510.373411038,USMsgTx,1020,2,fc0300000001000061fbffffffffffff,16
510.488067445,USMsgTx,3551,2,df0d00000001000060fbffffffffffff,16
510.554266673,USMsgTx,2577,2,110a0000000100005ffbffffffffffff,16
510.889143278,USMsgTx,4418,2,42110000000100005efbffffffffffff,16
511.012323663,USMsgTx,589,2,4d020000000100005dfbffffffffffff,16
511.289329651,USMsgTx,3583,2,ff0d0000000100005cfbffffffffffff,16
511.333352456,USMsgTx,688,2,b0020000000100005bfbffffffffffff,16
511.444625509,USMsgTx,1540,2,04060000000100005afbffffffffffff,16
511.592205266,USMsgTx,3418,2,5a0d00000001000059fbffffffffffff,16
511.766673053,USMsgTx,2566,2,060a00000001000058fbffffffffffff,16
512.063921547,USMsgTx,634,2,7a0200000001000057fbffffffffffff,16
512.260859191,USMsgTx,1408,2,800500000001000056fbffffffffffff,16
512.694010613,USMsgTx,659,2,930200000001000055fbffffffffffff,16
512.949431033,USMsgTx,2123,2,4b0800000001000054fbffffffffffff,16
513.126734907,USMsgTx,475,2,db0100000001000053fbffffffffffff,16
513.405714623,USMsgTx,4778,2,aa1200000001000052fbffffffffffff,16
513.606590016,USMsgTx,3797,2,d50e00000001000051fbffffffffffff,16
514.100699529,USMsgTx,4095,2,ff0f00000001000050fbffffffffffff,16
514.105678799,USMsgTx,305,2,31010000000100004ffbffffffffffff,16
514.391521548,USMsgTx,4530,2,b2110000000100004efbffffffffffff,16
514.580308419,USMsgTx,3088,2,100c0000000100004dfbffffffffffff,16
514.723744792,USMsgTx,1055,2,1f040000000100004cfbffffffffffff,16
514.747538502,USMsgTx,2193,2,91080000000100004bfbffffffffffff,16
514.897958677,USMsgTx,4361,2,09110000000100004afbffffffffffff,16
514.941357798,USMsgTx,910,2,8e0300000001000049fbffffffffffff,16
515.330231815,USMsgTx,4094,2,fe0f00000001000048fbffffffffffff,16
515.386766567,USMsgTx,663,2,970200000001000047fbffffffffffff,16
515.838374661,USMsgTx,1131,2,6b0400000001000046fbffffffffffff,16
516.334877697,USMsgTx,4582,2,e61100000001000045fbffffffffffff,16
516.537782279,USMsgTx,1539,2,030600000001000044fbffffffffffff,16
516.889206438,USMsgTx,1465,2,b90500000001000043fbffffffffffff,16
516.915094995,USMsgTx,3745,2,a10e00000001000042fbffffffffffff,16
517.171530814,USMsgTx,2502,2,c60900000001000041fbffffffffffff,16
517.481717475,USMsgTx,1415,2,870500000001000040fbffffffffffff,16
518.086653845,USMsgTx,3446,2,760d0000000100003ffbffffffffffff,16
518.154728662,USMsgTx,3173,2,650c0000000100003efbffffffffffff,16
518.163151498,USMsgTx,2695,2,870a0000000100003dfbffffffffffff,16
518.849599505,USMsgTx,1551,2,0f060000000100003cfbffffffffffff,16
518.943756222,USMsgTx,2141,2,5d080000000100003bfbffffffffffff,16
518.997682596,USMsgTx,2813,2,fd0a0000000100003afbffffffffffff,16
519.099130800,USMsgTx,592,2,500200000001000039fbffffffffffff,16
519.164997964,USMsgTx,1868,2,4c0700000001000038fbffffffffffff,16
519.645666257,USMsgTx,4960,2,601300000001000037fbffffffffffff,16
519.680703732,USMsgTx,2175,2,7f0800000001000036fbffffffffffff,16
519.742685743,USMsgTx,4547,2,c31100000001000035fbffffffffffff,16
519.742809376,USMsgTx,3308,2,ec0c00000001000034fbffffffffffff,16
520.221775515,USMsgTx,2224,2,b00800000001000033fbffffffffffff,16
520.368228674,USMsgTx,958,2,be0300000001000032fbffffffffffff,16
520.510518263,USMsgTx,921,2,990300000001000031fbffffffffffff,16
521.696514801,USMsgTx,1473,2,c10500000001000030fbffffffffffff,16
521.809645424,USMsgTx,2759,2,c70a0000000100002ffbffffffffffff,16
522.051902763,USMsgTx,1088,2,40040000000100002efbffffffffffff,16
522.117866877,USMsgTx,1217,2,c1040000000100002dfbffffffffffff,16
522.692131976,USMsgTx,3192,2,780c0000000100002cfbffffffffffff,16
522.701031253,USMsgTx,3848,2,080f0000000100002bfbffffffffffff,16
522.702485444,USMsgTx,3457,2,810d0000000100002afbffffffffffff,16
523.019486522,USMsgTx,355,2,630100000001000029fbffffffffffff,16
523.260263618,USMsgTx,4004,2,a40f00000001000028fbffffffffffff,16
523.352418386,USMsgTx,1445,2,a50500000001000027fbffffffffffff,16
523.556190006,USMsgTx,2865,2,310b00000001000026fbffffffffffff,16
523.569610342,USMsgTx,3030,2,d60b00000001000025fbffffffffffff,16
524.027731804,USMsgTx,4780,2,ac1200000001000024fbffffffffffff,16
524.079460512,USMsgTx,275,2,130100000001000023fbffffffffffff,16
525.083694145,USMsgTx,1346,2,420500000001000022fbffffffffffff,16
525.638683031,USMsgTx,3032,2,d80b00000001000021fbffffffffffff,16
525.865573477,USMsgTx,4438,2,561100000001000020fbffffffffffff,16
525.928293375,USMsgTx,233,2,e9000000000100001ffbffffffffffff,16
525.942039068,USMsgTx,2605,2,2d0a0000000100001efbffffffffffff,16
525.964284012,USMsgTx,3248,2,b00c0000000100001dfbffffffffffff,16
525.997315837,USMsgTx,947,2,b3030000000100001cfbffffffffffff,16
526.005341370,USMsgTx,2550,2,f6090000000100001bfbffffffffffff,16
526.175233196,USMsgTx,965,2,c5030000000100001afbffffffffffff,16
526.342648518,USMsgTx,4344,2,f81000000001000019fbffffffffffff,16
526.590249740,USMsgTx,4943,2,4f1300000001000018fbffffffffffff,16
526.813389774,USMsgTx,2608,2,300a00000001000017fbffffffffffff,16
527.374514143,USMsgTx,664,2,980200000001000016fbffffffffffff,16
527.449771903,USMsgTx,4872,2,081300000001000015fbffffffffffff,16
527.474202916,USMsgTx,1095,2,470400000001000014fbffffffffffff,16
527.589824711,USMsgTx,3974,2,860f00000001000013fbffffffffffff,16
527.897540526,USMsgTx,4191,2,5f1000000001000012fbffffffffffff,16
527.990061794,USMsgTx,3621,2,250e00000001000011fbffffffffffff,16
528.264530509,USMsgTx,1366,2,560500000001000010fbffffffffffff,16
528.476151433,USMsgTx,2962,2,920b0000000100000ffbffffffffffff,16
528.669976248,USMsgTx,4710,2,66120000000100000efbffffffffffff,16
528.783088848,USMsgTx,2883,2,430b0000000100000dfbffffffffffff,16
528.982526326,USMsgTx,178,2,b2000000000100000cfbffffffffffff,16
529.805728442,USMsgTx,2218,2,aa080000000100000bfbffffffffffff,16
530.252571145,USMsgTx,1218,2,c2040000000100000afbffffffffffff,16
530.313346931,USMsgTx,4705,2,611200000001000009fbffffffffffff,16
530.390313900,USMsgTx,4272,2,b01000000001000008fbffffffffffff,16
531.460460796,USMsgTx,4014,2,ae0f00000001000007fbffffffffffff,16
532.023363457,USMsgTx,3266,2,c20c00000001000006fbffffffffffff,16
532.059643619,USMsgTx,4105,2,091000000001000005fbffffffffffff,16
532.065634724,USMsgTx,3439,2,6f0d00000001000004fbffffffffffff,16
532.115714992,USMsgTx,2441,2,890900000001000003fbffffffffffff,16
532.138113184,USMsgTx,4796,2,bc1200000001000002fbffffffffffff,16
532.456207543,USMsgTx,3453,2,7d0d00000001000001fbffffffffffff,16
532.512760176,USMsgTx,3708,2,7c0e00000001000000fbffffffffffff,16
533.102667165,USMsgTx,1407,2,7f05000000010000fffaffffffffffff,16
533.152372761,USMsgTx,3784,2,c80e000000010000fefaffffffffffff,16
533.216119442,USMsgTx,4460,2,6c11000000010000fdfaffffffffffff,16
533.223530652,USMsgTx,643,2,8302000000010000fcfaffffffffffff,16
533.415053586,USMsgTx,2011,2,db07000000010000fbfaffffffffffff,16
533.510730082,USMsgTx,3737,2,990e000000010000fafaffffffffffff,16
533.843271490,USMsgTx,98,2,6200000000010000f9faffffffffffff,16
533.919767535,USMsgTx,3749,2,a50e000000010000f8faffffffffffff,16
534.322190898,USMsgTx,207,2,cf00000000010000f7faffffffffffff,16
534.413778422,USMsgTx,1245,2,dd04000000010000f6faffffffffffff,16
534.545104132,USMsgTx,3956,2,740f000000010000f5faffffffffffff,16
535.119129717,USMsgTx,4597,2,f511000000010000f4faffffffffffff,16
535.248115409,USMsgTx,1970,2,b207000000010000f3faffffffffffff,16
535.515404675,USMsgTx,4374,2,1611000000010000f2faffffffffffff,16
536.198193562,USMsgTx,3747,2,a30e000000010000f1faffffffffffff,16
536.620322431,USMsgTx,4516,2,a411000000010000f0faffffffffffff,16
536.664315342,USMsgTx,2525,2,dd09000000010000effaffffffffffff,16
537.703642398,USMsgTx,1312,2,2005000000010000eefaffffffffffff,16
537.758745102,USMsgTx,1450,2,aa05000000010000edfaffffffffffff,16
537.844678962,USMsgTx,2160,2,7008000000010000ecfaffffffffffff,16
538.098054337,USMsgTx,4207,2,6f10000000010000ebfaffffffffffff,16
538.201595434,USMsgTx,2744,2,b80a000000010000eafaffffffffffff,16
538.478464935,USMsgTx,1906,2,7207000000010000e9faffffffffffff,16
538.593562861,USMsgTx,1330,2,3205000000010000e8faffffffffffff,16
538.983269200,USMsgTx,3693,2,6d0e000000010000e7faffffffffffff,16
539.177426426,USMsgTx,604,2,5c02000000010000e6faffffffffffff,16
539.253611295,USMsgTx,1397,2,7505000000010000e5faffffffffffff,16
539.398897344,USMsgTx,3663,2,4f0e000000010000e4faffffffffffff,16
539.446456195,USMsgTx,3235,2,a30c000000010000e3faffffffffffff,16
540.361697830,USMsgTx,4544,2,c011000000010000e2faffffffffffff,16
540.645877470,USMsgTx,2495,2,bf09000000010000e1faffffffffffff,16
541.047584878,USMsgTx,3810,2,e20e000000010000e0faffffffffffff,16
541.054100900,USMsgTx,4919,2,3713000000010000dffaffffffffffff,16
541.465475857,USMsgTx,3006,2,be0b000000010000defaffffffffffff,16
541.537802395,USMsgTx,2677,2,750a000000010000ddfaffffffffffff,16
542.000516092,USMsgTx,4964,2,6413000000010000dcfaffffffffffff,16
542.102325418,USMsgTx,3100,2,1c0c000000010000dbfaffffffffffff,16
542.571161397,USMsgTx,1204,2,b404000000010000dafaffffffffffff,16
542.631292265,USMsgTx,4163,2,4310000000010000d9faffffffffffff,16
543.164790230,USMsgTx,4722,2,7212000000010000d8faffffffffffff,16
543.349831857,USMsgTx,3576,2,f80d000000010000d7faffffffffffff,16
543.754144082,USMsgTx,1807,2,0f07000000010000d6faffffffffffff,16
544.527489030,USMsgTx,377,2,7901000000010000d5faffffffffffff,16
544.758656972,USMsgTx,191,2,bf00000000010000d4faffffffffffff,16
544.806181177,USMsgTx,2485,2,b509000000010000d3faffffffffffff,16
545.048340239,USMsgTx,357,2,6501000000010000d2faffffffffffff,16
545.200367224,USMsgTx,3650,2,420e000000010000d1faffffffffffff,16
545.217710711,USMsgTx,2728,2,a80a000000010000d0faffffffffffff,16
545.336836210,USMsgTx,4867,2,0313000000010000cffaffffffffffff,16
545.590354009,USMsgTx,4721,2,7112000000010000cefaffffffffffff,16
545.736074660,USMsgTx,1269,2,f504000000010000cdfaffffffffffff,16
546.339803058,USMsgTx,1196,2,ac04000000010000ccfaffffffffffff,16
546.461903294,USMsgTx,3207,2,870c000000010000cbfaffffffffffff,16
546.483192631,USMsgTx,2075,2,1b08000000010000cafaffffffffffff,16
546.527060092,USMsgTx,1875,2,5307000000010000c9faffffffffffff,16
546.739037945,USMsgTx,2303,2,ff08000000010000c8faffffffffffff,16
546.764869225,USMsgTx,3044,2,e40b000000010000c7faffffffffffff,16
546.928909015,USMsgTx,2277,2,e508000000010000c6faffffffffffff,16
546.963716756,USMsgTx,3226,2,9a0c000000010000c5faffffffffffff,16
547.068181887,USMsgTx,2947,2,830b000000010000c4faffffffffffff,16
547.373041359,USMsgTx,3348,2,140d000000010000c3faffffffffffff,16
547.532952922,USMsgTx,2749,2,bd0a000000010000c2faffffffffffff,16
547.741111560,USMsgTx,3021,2,cd0b000000010000c1faffffffffffff,16
547.973090661,USMsgTx,703,2,bf02000000010000c0faffffffffffff,16
547.976367775,USMsgTx,348,2,5c01000000010000bffaffffffffffff,16
548.571732501,USMsgTx,3107,2,230c000000010000befaffffffffffff,16
548.655267529,USMsgTx,4662,2,3612000000010000bdfaffffffffffff,16
548.848824262,USMsgTx,2300,2,fc08000000010000bcfaffffffffffff,16
548.859762438,USMsgTx,2340,2,2409000000010000bbfaffffffffffff,16
549.248438431,USMsgTx,4687,2,4f12000000010000bafaffffffffffff,16
549.391233937,USMsgTx,4769,2,a112000000010000b9faffffffffffff,16
549.418455775,USMsgTx,4318,2,de10000000010000b8faffffffffffff,16
549.587656932,USMsgTx,547,2,2302000000010000b7faffffffffffff,16
549.615778288,USMsgTx,2330,2,1a09000000010000b6faffffffffffff,16
549.697048737,USMsgTx,1530,2,fa05000000010000b5faffffffffffff,16
550.350242939,USMsgTx,4023,2,b70f000000010000b4faffffffffffff,16
550.396794844,USMsgTx,3306,2,ea0c000000010000b3faffffffffffff,16
550.523519029,USMsgTx,689,2,b102000000010000b2faffffffffffff,16
550.523881127,USMsgTx,4915,2,3313000000010000b1faffffffffffff,16
550.950658879,USMsgTx,4091,2,fb0f000000010000b0faffffffffffff,16
550.976105500,USMsgTx,2423,2,7709000000010000affaffffffffffff,16
551.595892298,USMsgTx,4293,2,c510000000010000aefaffffffffffff,16
551.928099616,USMsgTx,3881,2,290f000000010000adfaffffffffffff,16
551.965856739,USMsgTx,1359,2,4f05000000010000acfaffffffffffff,16
552.007540225,USMsgTx,880,2,7003000000010000abfaffffffffffff,16
552.156362879,USMsgTx,2162,2,7208000000010000aafaffffffffffff,16
552.156845816,USMsgTx,4690,2,5212000000010000a9faffffffffffff,16
552.159185694,USMsgTx,2618,2,3a0a000000010000a8faffffffffffff,16
552.424027026,USMsgTx,2139,2,5b08000000010000a7faffffffffffff,16
552.893306547,USMsgTx,1844,2,3407000000010000a6faffffffffffff,16
553.167965462,USMsgTx,1797,2,0507000000010000a5faffffffffffff,16
553.455478515,USMsgTx,3661,2,4d0e000000010000a4faffffffffffff,16
553.566257595,USMsgTx,84,2,5400000000010000a3faffffffffffff,16
553.726779919,USMsgTx,1748,2,d406000000010000a2faffffffffffff,16
553.782471801,USMsgTx,4346,2,fa10000000010000a1faffffffffffff,16
554.070209489,USMsgTx,415,2,9f01000000010000a0faffffffffffff,16
554.198953712,USMsgTx,2720,2,a00a0000000100009ffaffffffffffff,16
554.400624896,USMsgTx,3700,2,740e0000000100009efaffffffffffff,16
554.840278789,USMsgTx,4971,2,6b130000000100009dfaffffffffffff,16
554.866682973,USMsgTx,2245,2,c5080000000100009cfaffffffffffff,16
554.897781302,USMsgTx,1110,2,56040000000100009bfaffffffffffff,16
555.296083144,USMsgTx,504,2,f8010000000100009afaffffffffffff,16
555.856366529,USMsgTx,4724,2,741200000001000099faffffffffffff,16
556.432641538,USMsgTx,858,2,5a0300000001000098faffffffffffff,16
556.478453601,USMsgTx,4114,2,121000000001000097faffffffffffff,16
556.752540381,USMsgTx,3062,2,f60b00000001000096faffffffffffff,16
557.060415104,USMsgTx,3087,2,0f0c00000001000095faffffffffffff,16
557.260980086,USMsgTx,1904,2,700700000001000094faffffffffffff,16
557.437354965,USMsgTx,3295,2,df0c00000001000093faffffffffffff,16
557.709192112,USMsgTx,951,2,b70300000001000092faffffffffffff,16
557.796189425,USMsgTx,3094,2,160c00000001000091faffffffffffff,16
558.026094703,USMsgTx,850,2,520300000001000090faffffffffffff,16
558.128840985,USMsgTx,802,2,22030000000100008ffaffffffffffff,16
558.290862413,USMsgTx,2227,2,b3080000000100008efaffffffffffff,16
558.323968558,USMsgTx,3275,2,cb0c0000000100008dfaffffffffffff,16
558.918006707,USMsgTx,946,2,b2030000000100008cfaffffffffffff,16
559.446171196,USMsgTx,1593,2,39060000000100008bfaffffffffffff,16
559.497096639,USMsgTx,1635,2,63060000000100008afaffffffffffff,16
559.634825145,USMsgTx,218,2,da0000000001000089faffffffffffff,16
559.709017634,USMsgTx,287,2,1f0100000001000088faffffffffffff,16
559.781535140,USMsgTx,3516,2,bc0d00000001000087faffffffffffff,16
559.787431390,USMsgTx,1322,2,2a0500000001000086faffffffffffff,16
560.393187300,USMsgTx,1360,2,500500000001000085faffffffffffff,16
560.536421948,USMsgTx,2178,2,820800000001000084faffffffffffff,16
560.899027917,USMsgTx,3541,2,d50d00000001000083faffffffffffff,16
561.174200433,USMsgTx,2367,2,3f0900000001000082faffffffffffff,16
561.400378698,USMsgTx,2513,2,d10900000001000081faffffffffffff,16
561.901848640,USMsgTx,2974,2,9e0b00000001000080faffffffffffff,16
562.052898784,USMsgTx,3552,2,e00d0000000100007ffaffffffffffff,16
562.203538286,USMsgTx,2665,2,690a0000000100007efaffffffffffff,16
562.481549264,USMsgTx,4812,2,cc120000000100007dfaffffffffffff,16
562.573718981,USMsgTx,4169,2,49100000000100007cfaffffffffffff,16
562.632610515,USMsgTx,4558,2,ce110000000100007bfaffffffffffff,16
562.642787473,USMsgTx,4050,2,d20f0000000100007afaffffffffffff,16
562.729704669,USMsgTx,3520,2,c00d00000001000079faffffffffffff,16
562.886035623,USMsgTx,2560,2,000a00000001000078faffffffffffff,16
562.919857233,USMsgTx,4472,2,781100000001000077faffffffffffff,16
562.960286856,USMsgTx,2783,2,df0a00000001000076faffffffffffff,16
563.162000718,USMsgTx,4321,2,e11000000001000075faffffffffffff,16
563.179536359,USMsgTx,2161,2,710800000001000074faffffffffffff,16
563.376379078,USMsgTx,635,2,7b0200000001000073faffffffffffff,16
563.421860474,USMsgTx,1873,2,510700000001000072faffffffffffff,16
563.774918686,USMsgTx,1753,2,d90600000001000071faffffffffffff,16
563.867985825,USMsgTx,326,2,460100000001000070faffffffffffff,16
563.992230573,USMsgTx,3615,2,1f0e0000000100006ffaffffffffffff,16
564.155354151,USMsgTx,2102,2,36080000000100006efaffffffffffff,16
564.279807049,USMsgTx,2779,2,db0a0000000100006dfaffffffffffff,16
564.518423638,USMsgTx,1907,2,73070000000100006cfaffffffffffff,16
564.533856678,USMsgTx,2142,2,5e080000000100006bfaffffffffffff,16
564.569715370,USMsgTx,2127,2,4f080000000100006afaffffffffffff,16
564.978981091,USMsgTx,3357,2,1d0d00000001000069faffffffffffff,16
565.110014621,USMsgTx,698,2,ba0200000001000068faffffffffffff,16
565.277566079,USMsgTx,1870,2,4e0700000001000067faffffffffffff,16
565.570652400,USMsgTx,3406,2,4e0d00000001000066faffffffffffff,16
566.445008995,USMsgTx,1560,2,180600000001000065faffffffffffff,16
566.578286570,USMsgTx,3550,2,de0d00000001000064faffffffffffff,16
566.647157110,USMsgTx,3125,2,350c00000001000063faffffffffffff,16
566.706262942,USMsgTx,1763,2,e30600000001000062faffffffffffff,16
566.846703412,USMsgTx,3512,2,b80d00000001000061faffffffffffff,16
566.927674137,USMsgTx,3998,2,9e0f00000001000060faffffffffffff,16
566.958467714,USMsgTx,53,2,35000000000100005ffaffffffffffff,16
567.233410147,USMsgTx,4842,2,ea120000000100005efaffffffffffff,16
567.430041642,USMsgTx,3844,2,040f0000000100005dfaffffffffffff,16
568.005183558,USMsgTx,1808,2,10070000000100005cfaffffffffffff,16
568.261727084,USMsgTx,4713,2,69120000000100005bfaffffffffffff,16
568.319463382,USMsgTx,4881,2,11130000000100005afaffffffffffff,16
568.463299921,USMsgTx,986,2,da0300000001000059faffffffffffff,16
568.526083312,USMsgTx,1771,2,eb0600000001000058faffffffffffff,16
568.764042831,USMsgTx,2796,2,ec0a00000001000057faffffffffffff,16
568.842877498,USMsgTx,1226,2,ca0400000001000056faffffffffffff,16
569.115838239,USMsgTx,1289,2,090500000001000055faffffffffffff,16
569.126243953,USMsgTx,3061,2,f50b00000001000054faffffffffffff,16
569.476521399,USMsgTx,1279,2,ff0400000001000053faffffffffffff,16
569.962332199,USMsgTx,777,2,090300000001000052faffffffffffff,16
570.049521947,USMsgTx,2235,2,bb0800000001000051faffffffffffff,16
570.341057057,USMsgTx,449,2,c10100000001000050faffffffffffff,16
570.640453135,USMsgTx,3287,2,d70c0000000100004ffaffffffffffff,16
570.782961771,USMsgTx,271,2,0f010000000100004efaffffffffffff,16
570.849645611,USMsgTx,3071,2,ff0b0000000100004dfaffffffffffff,16
571.074833134,USMsgTx,2082,2,22080000000100004cfaffffffffffff,16
571.221413349,USMsgTx,1047,2,17040000000100004bfaffffffffffff,16
571.255899504,USMsgTx,1529,2,f9050000000100004afaffffffffffff,16
571.527753555,USMsgTx,2521,2,d90900000001000049faffffffffffff,16
571.590254476,USMsgTx,3222,2,960c00000001000048faffffffffffff,16
571.808436823,USMsgTx,2660,2,640a00000001000047faffffffffffff,16
571.836457177,USMsgTx,441,2,b90100000001000046faffffffffffff,16
572.606518654,USMsgTx,1886,2,5e0700000001000045faffffffffffff,16
572.739945009,USMsgTx,626,2,720200000001000044faffffffffffff,16
572.770949670,USMsgTx,3151,2,4f0c00000001000043faffffffffffff,16
572.904664501,USMsgTx,407,2,970100000001000042faffffffffffff,16
572.933488541,USMsgTx,2995,2,b30b00000001000041faffffffffffff,16
572.991011659,USMsgTx,1964,2,ac0700000001000040faffffffffffff,16
573.295434853,USMsgTx,69,2,45000000000100003ffaffffffffffff,16
573.640298008,USMsgTx,1139,2,73040000000100003efaffffffffffff,16
573.665232146,USMsgTx,962,2,c2030000000100003dfaffffffffffff,16
573.697990999,USMsgTx,3428,2,640d0000000100003cfaffffffffffff,16
573.892204036,USMsgTx,1943,2,97070000000100003bfaffffffffffff,16
574.045633175,USMsgTx,3451,2,7b0d0000000100003afaffffffffffff,16
574.420582684,USMsgTx,1613,2,4d0600000001000039faffffffffffff,16
574.749782855,USMsgTx,2894,2,4e0b00000001000038faffffffffffff,16
574.757769062,USMsgTx,4830,2,de1200000001000037faffffffffffff,16
575.288309891,USMsgTx,1774,2,ee0600000001000036faffffffffffff,16
575.317214676,USMsgTx,208,2,d00000000001000035faffffffffffff,16
576.148558765,USMsgTx,4495,2,8f1100000001000034faffffffffffff,16
576.387026856,USMsgTx,3579,2,fb0d00000001000033faffffffffffff,16
576.682793849,USMsgTx,4526,2,ae1100000001000032faffffffffffff,16
576.753556672,USMsgTx,899,2,830300000001000031faffffffffffff,16
577.054251946,USMsgTx,2023,2,e70700000001000030faffffffffffff,16
577.121977168,USMsgTx,106,2,6a000000000100002ffaffffffffffff,16
577.122376495,USMsgTx,608,2,60020000000100002efaffffffffffff,16
577.171303343,USMsgTx,2721,2,a10a0000000100002dfaffffffffffff,16
577.172288566,USMsgTx,2709,2,950a0000000100002cfaffffffffffff,16
577.362314213,USMsgTx,3748,2,a40e0000000100002bfaffffffffffff,16
577.390190957,USMsgTx,1040,2,10040000000100002afaffffffffffff,16
577.677908249,USMsgTx,2354,2,320900000001000029faffffffffffff,16
577.904605702,USMsgTx,3262,2,be0c00000001000028faffffffffffff,16
577.905054902,USMsgTx,4205,2,6d1000000001000027faffffffffffff,16
577.909950005,USMsgTx,453,2,c50100000001000026faffffffffffff,16
578.512434528,USMsgTx,405,2,950100000001000025faffffffffffff,16
578.557849917,USMsgTx,1492,2,d40500000001000024faffffffffffff,16
578.588350057,USMsgTx,1955,2,a30700000001000023faffffffffffff,16
578.589479030,USMsgTx,3771,2,bb0e00000001000022faffffffffffff,16
578.591418742,USMsgTx,4100,2,041000000001000021faffffffffffff,16
578.763667698,USMsgTx,575,2,3f0200000001000020faffffffffffff,16
578.784144549,USMsgTx,2817,2,010b0000000100001ffaffffffffffff,16
578.922698183,USMsgTx,1531,2,fb050000000100001efaffffffffffff,16
579.136117025,USMsgTx,779,2,0b030000000100001dfaffffffffffff,16
579.320486145,USMsgTx,1518,2,ee050000000100001cfaffffffffffff,16
579.400812092,USMsgTx,1761,2,e1060000000100001bfaffffffffffff,16
579.581324558,USMsgTx,60,2,3c000000000100001afaffffffffffff,16
579.827900464,USMsgTx,2524,2,dc0900000001000019faffffffffffff,16
579.978286343,USMsgTx,4033,2,c10f00000001000018faffffffffffff,16
580.058072705,USMsgTx,1456,2,b00500000001000017faffffffffffff,16
580.154499451,USMsgTx,1418,2,8a0500000001000016faffffffffffff,16
580.207546004,USMsgTx,390,2,860100000001000015faffffffffffff,16
580.488763898,USMsgTx,370,2,720100000001000014faffffffffffff,16
580.666614271,USMsgTx,1011,2,f30300000001000013faffffffffffff,16
580.985473618,USMsgTx,96,2,600000000001000012faffffffffffff,16
581.429020207,USMsgTx,532,2,140200000001000011faffffffffffff,16
581.692322690,USMsgTx,1325,2,2d0500000001000010faffffffffffff,16
581.695544973,USMsgTx,2818,2,020b0000000100000ffaffffffffffff,16
581.706123005,USMsgTx,1007,2,ef030000000100000efaffffffffffff,16
581.755582103,USMsgTx,2405,2,65090000000100000dfaffffffffffff,16
581.889761083,USMsgTx,556,2,2c020000000100000cfaffffffffffff,16
581.901721361,USMsgTx,1995,2,cb070000000100000bfaffffffffffff,16
582.022138861,USMsgTx,68,2,44000000000100000afaffffffffffff,16
582.107315486,USMsgTx,3958,2,760f00000001000009faffffffffffff,16
582.462353084,USMsgTx,4084,2,f40f00000001000008faffffffffffff,16
582.480879466,USMsgTx,1090,2,420400000001000007faffffffffffff,16
583.313514019,USMsgTx,4177,2,511000000001000006faffffffffffff,16
583.407431991,USMsgTx,1429,2,950500000001000005faffffffffffff,16
583.428820304,USMsgTx,4577,2,e11100000001000004faffffffffffff,16
583.531922957,USMsgTx,44,2,2c0000000001000003faffffffffffff,16
